HCHO_reading,Location,Current_Date,Next_Date
6.929198995648618e-05,nuwara eliya proper,2023-06-20,2023-06-21
6.929198995648618e-05,nuwara eliya proper,2023-06-21,2023-06-22
5.518579081966943e-05,nuwara eliya proper,2023-06-22,2023-06-23
5.518579081966943e-05,nuwara eliya proper,2023-06-23,2023-06-24
4.4117563674902135e-05,nuwara eliya proper,2023-06-24,2023-06-25
4.4117563674902135e-05,nuwara eliya proper,2023-06-25,2023-06-26
4.4117563674902135e-05,nuwara eliya proper,2023-06-26,2023-06-27
8.486643787169157e-05,nuwara eliya proper,2023-06-27,2023-06-28
8.486643787169157e-05,nuwara eliya proper,2023-06-28,2023-06-29
8.486643787169157e-05,nuwara eliya proper,2023-06-29,2023-06-30
8.486643787169157e-05,nuwara eliya proper,2023-06-30,2023-07-01
9.214647368811738e-06,nuwara eliya proper,2023-07-01,2023-07-02
9.214647368811738e-06,nuwara eliya proper,2023-07-02,2023-07-03
0.0002240912641005,nuwara eliya proper,2023-07-03,2023-07-04
0.0002240912641005,nuwara eliya proper,2023-07-04,2023-07-05
0.0002240912641005,nuwara eliya proper,2023-07-05,2023-07-06
0.0002240912641005,nuwara eliya proper,2023-07-06,2023-07-07
0.0002240912641005,nuwara eliya proper,2023-07-07,2023-07-08
0.000136360644309,nuwara eliya proper,2023-07-08,2023-07-09
0.000136360644309,nuwara eliya proper,2023-07-09,2023-07-10
0.000136360644309,nuwara eliya proper,2023-07-10,2023-07-11
0.000136360644309,nuwara eliya proper,2023-07-11,2023-07-12
6.093342421850314e-05,nuwara eliya proper,2023-07-12,2023-07-13
6.093342421850314e-05,nuwara eliya proper,2023-07-13,2023-07-14
6.093342421850314e-05,nuwara eliya proper,2023-07-14,2023-07-15
6.093342421850314e-05,nuwara eliya proper,2023-07-15,2023-07-16
7.672731898865545e-05,nuwara eliya proper,2023-07-16,2023-07-17
7.672731898865545e-05,nuwara eliya proper,2023-07-17,2023-07-18
7.672731898865545e-05,nuwara eliya proper,2023-07-18,2023-07-19
0.0002269183943839,nuwara eliya proper,2023-07-19,2023-07-20
0.0002269183943839,nuwara eliya proper,2023-07-20,2023-07-21
4.179353319018089e-05,nuwara eliya proper,2023-07-21,2023-07-22
5.499079919731807e-05,nuwara eliya proper,2023-07-22,2023-07-23
5.499079919731807e-05,nuwara eliya proper,2023-07-23,2023-07-24
5.499079919731807e-05,nuwara eliya proper,2023-07-24,2023-07-25
5.499079919731807e-05,nuwara eliya proper,2023-07-25,2023-07-26
5.499079919731807e-05,nuwara eliya proper,2023-07-26,2023-07-27
5.499079919731807e-05,nuwara eliya proper,2023-07-27,2023-07-28
6.810875720055323e-05,nuwara eliya proper,2023-07-28,2023-07-29
0.0001880799654093,nuwara eliya proper,2023-07-29,2023-07-30
0.0001656160814844,nuwara eliya proper,2023-07-30,2023-07-31
0.0001656160814844,nuwara eliya proper,2023-07-31,2023-08-01
0.0002236039368681,nuwara eliya proper,2023-08-01,2023-08-02
0.0002236039368681,nuwara eliya proper,2023-08-02,2023-08-03
0.0002236039368681,nuwara eliya proper,2023-08-03,2023-08-04
0.0001006330488191,nuwara eliya proper,2023-08-04,2023-08-05
0.0001006330488191,nuwara eliya proper,2023-08-05,2023-08-06
0.0001006330488191,nuwara eliya proper,2023-08-06,2023-08-07
0.0001374933267521,nuwara eliya proper,2023-08-07,2023-08-08
0.0001374933267521,nuwara eliya proper,2023-08-08,2023-08-09
0.000178897538971,nuwara eliya proper,2023-08-09,2023-08-10
0.0001011957827289,nuwara eliya proper,2023-08-10,2023-08-11
0.0001011957827289,nuwara eliya proper,2023-08-11,2023-08-12
0.0001011957827289,nuwara eliya proper,2023-08-12,2023-08-13
0.0001011957827289,nuwara eliya proper,2023-08-13,2023-08-14
5.308558771961364e-05,nuwara eliya proper,2023-08-14,2023-08-15
5.308558771961364e-05,nuwara eliya proper,2023-08-15,2023-08-16
5.308558771961364e-05,nuwara eliya proper,2023-08-16,2023-08-17
5.599520969285373e-05,nuwara eliya proper,2023-08-17,2023-08-18
5.599520969285373e-05,nuwara eliya proper,2023-08-18,2023-08-19
0.0001365089549159,nuwara eliya proper,2023-08-19,2023-08-20
1.9078127570545117e-05,nuwara eliya proper,2023-08-20,2023-08-21
1.9078127570545117e-05,nuwara eliya proper,2023-08-21,2023-08-22
1.9078127570545117e-05,nuwara eliya proper,2023-08-22,2023-08-23
0.0001070119090885,nuwara eliya proper,2023-08-23,2023-08-24
0.0001041195117531,nuwara eliya proper,2023-08-24,2023-08-25
4.311440032273696e-05,nuwara eliya proper,2023-08-25,2023-08-26
0.0001719642771735,nuwara eliya proper,2023-08-26,2023-08-27
6.45475873896711e-05,nuwara eliya proper,2023-08-27,2023-08-28
4.3063955522943705e-05,nuwara eliya proper,2023-08-28,2023-08-29
4.3063955522943705e-05,nuwara eliya proper,2023-08-29,2023-08-30
4.3063955522943705e-05,nuwara eliya proper,2023-08-30,2023-08-31
4.3063955522943705e-05,nuwara eliya proper,2023-08-31,2023-09-01
4.3063955522943705e-05,nuwara eliya proper,2023-09-01,2023-09-02
4.3063955522943705e-05,nuwara eliya proper,2023-09-02,2023-09-03
4.3063955522943705e-05,nuwara eliya proper,2023-09-03,2023-09-04
4.3063955522943705e-05,nuwara eliya proper,2023-09-04,2023-09-05
4.3063955522943705e-05,nuwara eliya proper,2023-09-05,2023-09-06
4.3063955522943705e-05,nuwara eliya proper,2023-09-06,2023-09-07
4.3063955522943705e-05,nuwara eliya proper,2023-09-07,2023-09-08
4.3063955522943705e-05,nuwara eliya proper,2023-09-08,2023-09-09
1.0855083746879311e-05,nuwara eliya proper,2023-09-09,2023-09-10
3.096950316270839e-05,nuwara eliya proper,2023-09-10,2023-09-11
3.096950316270839e-05,nuwara eliya proper,2023-09-11,2023-09-12
3.096950316270839e-05,nuwara eliya proper,2023-09-12,2023-09-13
3.096950316270839e-05,nuwara eliya proper,2023-09-13,2023-09-14
3.096950316270839e-05,nuwara eliya proper,2023-09-14,2023-09-15
3.096950316270839e-05,nuwara eliya proper,2023-09-15,2023-09-16
3.096950316270839e-05,nuwara eliya proper,2023-09-16,2023-09-17
3.096950316270839e-05,nuwara eliya proper,2023-09-17,2023-09-18
3.096950316270839e-05,nuwara eliya proper,2023-09-18,2023-09-19
3.096950316270839e-05,nuwara eliya proper,2023-09-19,2023-09-20
0.0001216478000716,nuwara eliya proper,2023-09-20,2023-09-21
0.0001216478000716,nuwara eliya proper,2023-09-21,2023-09-22
0.0001216478000716,nuwara eliya proper,2023-09-22,2023-09-23
0.0001216478000716,nuwara eliya proper,2023-09-23,2023-09-24
0.0001216478000716,nuwara eliya proper,2023-09-24,2023-09-25
0.0001216478000716,nuwara eliya proper,2023-09-25,2023-09-26
0.0002315311270719,nuwara eliya proper,2023-09-26,2023-09-27
0.0002315311270719,nuwara eliya proper,2023-09-27,2023-09-28
0.0002315311270719,nuwara eliya proper,2023-09-28,2023-09-29
0.0002315311270719,nuwara eliya proper,2023-09-29,2023-09-30
0.0002315311270719,nuwara eliya proper,2023-09-30,2023-10-01
0.0002315311270719,nuwara eliya proper,2023-10-01,2023-10-02
0.0002315311270719,nuwara eliya proper,2023-10-02,2023-10-03
0.0002315311270719,nuwara eliya proper,2023-10-03,2023-10-04
0.0002315311270719,nuwara eliya proper,2023-10-04,2023-10-05
0.0002315311270719,nuwara eliya proper,2023-10-05,2023-10-06
0.0002315311270719,nuwara eliya proper,2023-10-06,2023-10-07
0.0002315311270719,nuwara eliya proper,2023-10-07,2023-10-08
0.0002315311270719,nuwara eliya proper,2023-10-08,2023-10-09
0.0002315311270719,nuwara eliya proper,2023-10-09,2023-10-10
0.0002315311270719,nuwara eliya proper,2023-10-10,2023-10-11
0.0002315311270719,nuwara eliya proper,2023-10-11,2023-10-12
0.0002315311270719,nuwara eliya proper,2023-10-12,2023-10-13
0.0002315311270719,nuwara eliya proper,2023-10-13,2023-10-14
0.0002315311270719,nuwara eliya proper,2023-10-14,2023-10-15
0.0002315311270719,nuwara eliya proper,2023-10-15,2023-10-16
0.0002315311270719,nuwara eliya proper,2023-10-16,2023-10-17
0.0002315311270719,nuwara eliya proper,2023-10-17,2023-10-18
0.0002315311270719,nuwara eliya proper,2023-10-18,2023-10-19
0.0002315311270719,nuwara eliya proper,2023-10-19,2023-10-20
0.0002315311270719,nuwara eliya proper,2023-10-20,2023-10-21
0.0002315311270719,nuwara eliya proper,2023-10-21,2023-10-22
0.0002315311270719,nuwara eliya proper,2023-10-22,2023-10-23
0.0002315311270719,nuwara eliya proper,2023-10-23,2023-10-24
0.0002315311270719,nuwara eliya proper,2023-10-24,2023-10-25
0.0002315311270719,nuwara eliya proper,2023-10-25,2023-10-26
0.0002315311270719,nuwara eliya proper,2023-10-26,2023-10-27
6.492240150300292e-05,nuwara eliya proper,2023-10-27,2023-10-28
8.887892849670784e-05,nuwara eliya proper,2023-10-28,2023-10-29
8.887892849670784e-05,nuwara eliya proper,2023-10-29,2023-10-30
8.887892849670784e-05,nuwara eliya proper,2023-10-30,2023-10-31
7.550696322414387e-05,nuwara eliya proper,2023-10-31,2023-11-01
7.550696322414387e-05,nuwara eliya proper,2023-11-01,2023-11-02
7.550696322414387e-05,nuwara eliya proper,2023-11-02,2023-11-03
7.550696322414387e-05,nuwara eliya proper,2023-11-03,2023-11-04
7.550696322414387e-05,nuwara eliya proper,2023-11-04,2023-11-05
7.550696322414387e-05,nuwara eliya proper,2023-11-05,2023-11-06
2.2502395835109525e-05,nuwara eliya proper,2023-11-06,2023-11-07
0.0001189193846329,nuwara eliya proper,2023-11-07,2023-11-08
8.279063772929044e-05,nuwara eliya proper,2023-11-08,2023-11-09
8.279063772929044e-05,nuwara eliya proper,2023-11-09,2023-11-10
8.279063772929044e-05,nuwara eliya proper,2023-11-10,2023-11-11
4.0867040985786176e-05,nuwara eliya proper,2023-11-11,2023-11-12
4.0867040985786176e-05,nuwara eliya proper,2023-11-12,2023-11-13
4.0867040985786176e-05,nuwara eliya proper,2023-11-13,2023-11-14
4.0867040985786176e-05,nuwara eliya proper,2023-11-14,2023-11-15
4.0867040985786176e-05,nuwara eliya proper,2023-11-15,2023-11-16
4.0867040985786176e-05,nuwara eliya proper,2023-11-16,2023-11-17
4.0867040985786176e-05,nuwara eliya proper,2023-11-17,2023-11-18
4.0867040985786176e-05,nuwara eliya proper,2023-11-18,2023-11-19
4.0867040985786176e-05,nuwara eliya proper,2023-11-19,2023-11-20
4.0867040985786176e-05,nuwara eliya proper,2023-11-20,2023-11-21
4.0867040985786176e-05,nuwara eliya proper,2023-11-21,2023-11-22
4.0867040985786176e-05,nuwara eliya proper,2023-11-22,2023-11-23
3.632977184366304e-05,nuwara eliya proper,2023-11-23,2023-11-24
3.632977184366304e-05,nuwara eliya proper,2023-11-24,2023-11-25
3.632977184366304e-05,nuwara eliya proper,2023-11-25,2023-11-26
3.632977184366304e-05,nuwara eliya proper,2023-11-26,2023-11-27
3.632977184366304e-05,nuwara eliya proper,2023-11-27,2023-11-28
3.632977184366304e-05,nuwara eliya proper,2023-11-28,2023-11-29
3.632977184366304e-05,nuwara eliya proper,2023-11-29,2023-11-30
3.632977184366304e-05,nuwara eliya proper,2023-11-30,2023-12-01
3.632977184366304e-05,nuwara eliya proper,2023-12-01,2023-12-02
3.632977184366304e-05,nuwara eliya proper,2023-12-02,2023-12-03
3.632977184366304e-05,nuwara eliya proper,2023-12-03,2023-12-04
3.632977184366304e-05,nuwara eliya proper,2023-12-04,2023-12-05
3.632977184366304e-05,nuwara eliya proper,2023-12-05,2023-12-06
3.632977184366304e-05,nuwara eliya proper,2023-12-06,2023-12-07
3.632977184366304e-05,nuwara eliya proper,2023-12-07,2023-12-08
3.632977184366304e-05,nuwara eliya proper,2023-12-08,2023-12-09
3.632977184366304e-05,nuwara eliya proper,2023-12-09,2023-12-10
3.632977184366304e-05,nuwara eliya proper,2023-12-10,2023-12-11
3.632977184366304e-05,nuwara eliya proper,2023-12-11,2023-12-12
3.632977184366304e-05,nuwara eliya proper,2023-12-12,2023-12-13
0.0001078610381246,nuwara eliya proper,2023-12-13,2023-12-14
0.0001078610381246,nuwara eliya proper,2023-12-14,2023-12-15
0.0001078610381246,nuwara eliya proper,2023-12-15,2023-12-16
0.0001078610381246,nuwara eliya proper,2023-12-16,2023-12-17
5.930399268854248e-06,nuwara eliya proper,2023-12-17,2023-12-18
5.930399268854248e-06,nuwara eliya proper,2023-12-18,2023-12-19
5.930399268854248e-06,nuwara eliya proper,2023-12-19,2023-12-20
5.930399268854248e-06,nuwara eliya proper,2023-12-20,2023-12-21
5.930399268854248e-06,nuwara eliya proper,2023-12-21,2023-12-22
5.930399268854248e-06,nuwara eliya proper,2023-12-22,2023-12-23
0.0002369882117918,nuwara eliya proper,2023-12-23,2023-12-24
0.0002369882117918,nuwara eliya proper,2023-12-24,2023-12-25
0.0002369882117918,nuwara eliya proper,2023-12-25,2023-12-26
0.0002369882117918,nuwara eliya proper,2023-12-26,2023-12-27
0.0002369882117918,nuwara eliya proper,2023-12-27,2023-12-28
0.0002369882117918,nuwara eliya proper,2023-12-28,2023-12-29
0.0002369882117918,nuwara eliya proper,2023-12-29,2023-12-30
0.0002369882117918,nuwara eliya proper,2023-12-30,2023-12-31
0.0002369882117918,nuwara eliya proper,2023-12-31,2024-01-01
